Train Actual Price,Train Predicted Price ,%Predict 
117.0,134.16031,114.66693063067575
116.0,110.28495,95.07323297961004
56.0,40.193363,71.77386283874512
92.0,136.09132,147.9253520136294
198.0,155.54155,78.55633822354403
46.0,78.02535,169.6203314739725
113.0,122.347305,108.27195159101908
180.0,105.68419,58.71343824598524
156.0,140.46455,90.0413806621845
250.0,214.9452,85.97808227539062
91.0,100.16728,110.07393637856285
167.0,156.64584,93.79990629093375
48.0,152.94374,318.6327934265137
372.0,232.09273,62.39051818847656
119.0,104.685616,87.97110549542082
101.0,101.042755,100.04233180886447
79.0,104.91002,132.79749230493474
749.0,595.84485,79.55204921666389
122.0,128.83897,105.60571639264215
166.0,130.16937,78.41528467385166
103.0,-1.5655569,-1.519958139623253
83.0,97.52829,117.50396360833962
150.0,174.233,116.15533447265625
127.0,83.94782,66.10064769354392
179.0,175.70892,98.16140968706355
88.0,81.53588,92.65441027554598
136.0,142.84045,105.02974566291361
184.0,149.41159,81.2019514000934
129.0,111.863785,86.71611224034037
135.0,215.0104,159.2669677734375
411.0,374.28387,91.06663613423814
89.0,82.33935,92.51612116781513
39.0,67.509636,173.10163057767426
92.0,98.26311,106.80772532587466
75.0,82.9474,110.59653727213541
600.0,685.0712,114.17853800455728
113.0,135.01144,119.47915406353707
162.0,150.67628,93.01005233953028
174.0,107.02251,61.507187766590334
243.0,172.51147,70.99237638245884
204.0,268.3153,131.5271115770527
120.0,96.84597,80.70497512817383
125.0,115.799416,92.63953247070312
123.0,87.34506,71.01224573647103
126.0,95.03012,75.42073083302331
73.0,88.94536,121.84295654296875
195.0,148.04889,75.92250726161859
450.0,239.24234,53.16496446397569
120.0,120.62539,100.52115758260092
116.0,106.7553,92.03043312862002
333.0,355.1714,106.6580740897147
93.0,112.44186,120.9052219185778
99.0,108.85317,109.95269929519806
100.0,109.73934,109.73934173583983
270.0,243.68959,90.25540387188947
206.0,180.09885,87.42662448327519
147.0,111.09366,75.57391731106506
303.0,360.069,118.834653545921
90.0,156.35321,173.72578938802084
133.0,128.10576,96.32011929849037
33000.0,31953.21,96.82791193181818
63.0,132.73756,210.69454616970486
126.0,164.55438,130.59871613033235
153.0,157.14644,102.71009058734171
187.0,132.55205,70.88344798368567
121.0,109.04068,90.11626440631456
105.0,101.534966,96.69996715727306
88.0,100.50862,114.2143422907049
91.0,107.58942,118.23012802627059
114.0,117.979034,103.49038107353343
78.0,145.56232,186.61835499298877
75.0,116.83783,155.78377278645834
101.0,115.894325,114.74685668945312
193.0,185.38167,96.05267776726441
439.0,627.61005,142.96356409720246
101.0,168.5432,166.87445310082768
83.0,76.071625,91.65255994681853
205.0,176.0562,85.8810722537157
73.0,106.204796,145.4860216950717
80.0,85.80773,107.25966453552248
134.0,90.29609,67.38514117340544
720.0,864.89105,120.12375725640192
90.0,86.43353,96.03725857204861
135.0,169.64915,125.66604049117475
163.0,107.684746,66.06426121998419
118.0,102.66853,87.00723163152145
267.0,252.57056,94.59571409761236
150.0,152.85788,101.90525309244791
222.0,67.64647,30.471382484779703
121.0,110.492355,91.31599615428073
101.0,137.47531,136.11416958346226
257.0,166.56593,64.81164717024866
130.0,185.11154,142.39349365234375
88.0,97.42897,110.71473901922053
120.0,128.13437,106.77864074707031
126.0,196.68025,156.0954381549169
245.0,213.09041,86.97567686742666
939.0,765.8621,81.56146129734093
75.0,101.997604,135.9968058268229
324.0,264.60666,81.6687218936873
109.0,111.932205,102.69009651394066
68.0,92.291145,135.72227253633386
129.0,120.998535,93.7973140746124
95.0,100.39333,105.67719308953536
226.0,391.80026,173.36294798724418
176.0,186.28336,105.84281574596058
117.0,104.694496,89.48247534597022
89.0,85.2523,95.78909713230776
96.0,127.727554,133.04953575134277
172.0,179.44615,104.32915798453396
85.0,97.00191,114.11989099839155
277.0,404.1809,145.9136852718863
250.0,195.54037,78.21614990234374
130.0,182.79158,140.60890784630408
97.0,103.59709,106.80112543794297
153.0,149.1336,97.47294506995506
219.0,152.24294,69.51732200030322
362.0,216.79,59.88673847683227
120.0,134.83461,112.36217498779297
158.0,130.5986,82.65734322463409
114.0,94.95452,83.2934396308765
90.0,118.62861,131.80956522623697
91.0,89.21129,98.03438291444884
111.0,131.17444,118.17516979870494
89.0,90.80773,102.03115913305389
79.0,108.189644,136.94891627830793
649.0,882.1164,135.91932111601983
79.0,86.58111,109.59633935855915
115.0,119.90105,104.26177978515625
2075.0,568.2067,27.383456678275603
101.0,115.01692,113.87814059115873
195.0,140.7838,72.19681959885817
171.0,154.02295,90.07190012792398
359.0,323.25537,90.04327885619777
173.0,141.66075,81.88482736576499
3679.0,3867.83,105.1326468639576
195.0,230.40439,118.15609662960738
213.0,101.314255,47.565377821944686
85.0,99.587326,117.16156005859375
270.0,165.87129,61.433811894169565
61.0,103.23151,169.2319776191086
100.0,137.71692,137.7169189453125
250.0,280.26306,112.105224609375
91.0,114.01043,125.28618613442222
92.0,99.13241,107.75261754574983
83.0,100.54661,121.14049153155591
133.0,113.887955,85.63004113677749
113.0,159.72829,141.352466144393
230.0,221.74782,96.41209477963655
139.0,159.35635,114.64485881997525
108.0,167.15735,154.77532280815973
404.0,326.01633,80.69711061987547
174.0,106.532776,61.22573326373922
165.0,162.80644,98.67057106711647
366.0,421.25256,115.09632881873293
160.0,147.48373,92.17733383178711
79.0,116.369934,147.30371402788768
79.0,128.4318,162.57189014289952
480.0,326.32666,67.98472086588542
364.0,279.76025,76.85721261160714
140.0,128.09047,91.4931924002511
138.0,128.9722,93.45811484516531
85.0,98.780235,116.21204151826747
153.0,149.02013,97.39877538743362
185.0,147.43703,79.69569025812923
236.0,203.60655,86.27396276441671
100.0,112.21449,112.21449279785156
152.0,140.95047,92.73057234914678
764.0,396.43472,51.88936163617678
46.0,157.17976,341.6951386824898
130.0,157.05603,120.81233097956732
156.0,131.24307,84.13017468574719
219.0,121.44853,55.45595073264483
112.0,91.59146,81.77809034075055
115.0,106.00085,92.17464944590694
125.0,129.52188,103.6175048828125
130.0,115.28157,88.67813110351562
189.0,87.56426,46.3302975609189
71.0,101.3705,142.77535022144588
50.0,190.03148,380.0629577636719
135.0,135.79533,100.58913619429977
210.0,254.87006,121.36669340587798
123.0,102.8183,83.59211247141768
141.0,194.31604,137.81279435394504
182.0,171.5799,94.27466759314905
265.0,159.10938,60.04127358490566
145.0,135.50339,93.45061203529094
200.0,207.35255,103.67627716064453
146.0,141.91896,97.20476751458155
638.0,687.49744,107.75821889082093
231.0,202.75723,87.77369379481196
30.0,104.57275,348.57582092285156
215.0,258.92407,120.42980105377907
299.0,397.88483,133.07184838132315
105.0,167.0693,159.1136242094494
476.0,504.49844,105.98706798393185
88.0,100.91644,114.67777598987927
115.0,103.70577,90.1789325216542
118.0,95.89683,81.268498048944
100.0,121.95678,121.95677947998047
460.0,347.1367,75.46449744183084
219.0,305.64075,139.561984963613
122.0,116.591354,95.56668390993212
124.0,161.60109,130.3234592560799
82.0,100.30711,122.32574835056211
201.0,150.20598,74.72934248435557
120.0,160.71138,133.926150004069
96.0,121.01517,126.05746587117513
100.0,103.31324,103.31324005126955
79.0,131.81096,166.84931501557557
131.0,153.4561,117.14206142279937
139.0,122.02069,87.78466972515737
85.0,106.946976,125.81997142118566
71.0,90.12896,126.94219669825596
140.0,131.06873,93.62051827566964
195.0,175.94817,90.22982866336137
105.0,108.69878,103.52264404296876
95.0,100.195305,105.46874196905837
171.0,160.90504,94.09651728401407
53.0,57.72664,108.91818640367039
104.0,131.21135,126.16475912240834
131.0,118.67802,90.59390584931118
115.0,127.78739,111.11947101095447
172.0,317.56134,184.62868623955305
114.0,105.911095,92.90446900484855
391.0,224.71065,57.470753857546754
192.0,177.92657,92.67009099324545
87.0,106.5036,122.41793226921696
91.0,83.3004,91.53890085744334
125.0,133.54259,106.83406982421874
106.0,115.79625,109.2417447072155
127.0,131.55545,103.5869688499631
92.0,109.32087,118.8270320063052
207.0,181.9274,87.88763221335296
205.0,157.44489,76.80238305068598
74.0,100.94367,136.41036781104836
47.0,56.25771,119.69725426207198
137.0,143.3963,104.66883304345347
139.0,151.3623,108.8937443794964
123.0,148.73764,120.92491087874745
75.0,142.16951,189.55934651692706
167.0,193.93694,116.12990145197885
100.0,119.90105,119.9010467529297
88.0,90.57307,102.92393944480203
137.0,116.35869,84.93334916386291
172.0,131.30222,76.3384974280069
130.0,90.03696,69.25919752854567
125.0,84.183586,67.34686889648438
126.0,140.9055,111.8297637455047
100.0,156.12943,156.12942504882812
159.0,231.92706,145.86607735112028
563.0,222.96812,39.60357449194466
124.0,98.30521,79.2783921764743
130.0,166.75739,128.27491173377405
56.0,21.971134,39.23416818891253
235.0,151.17027,64.327775671127
115.0,178.89946,155.56474768597147
190.0,131.97552,69.46080258018092
83.0,178.36903,214.90245037768258
112.0,131.08298,117.03837258475167
269.0,236.51488,87.92374621536652
90.0,99.710495,110.78943888346353
100.0,149.01234,149.01234436035156
71.0,97.665054,137.55641453702685
155.0,131.07243,84.56286030430947
110.0,158.59492,144.17720447887075
149.0,183.01382,122.82807010932257
158.0,146.68643,92.83951385111749
91.0,118.63891,130.37242679805544
175.0,153.26591,87.58052280970983
174.0,114.71323,65.92714156227551
182.0,188.15846,103.38377061780992
120.0,120.997345,100.83112080891927
340.0,283.20703,83.29618566176471
162.0,135.58536,83.69466522593557
62.0,115.077835,185.60941142420614
277.0,228.6261,82.53649770137635
180.0,171.6469,95.35938686794705
156.0,151.59589,97.17685014773639
1952.0,2221.9639,113.83011614690062
81.0,90.6029,111.85542919017651
188.0,139.91704,74.42395636375915
186.0,156.60884,84.19830158192624
210.0,240.16245,114.36306908017113
1189.0,1257.6946,105.77750883752101
152.0,141.2368,92.91894812332956
130.0,155.01431,119.24177903395432
259.0,281.70334,108.76576780812621
550.0,340.741,61.95290860262784
105.0,110.18435,104.9374752952939
189.0,277.05685,146.59092817356978
79.0,89.23564,112.95650820188885
171.0,169.80704,99.30236102544774
120.0,101.17086,84.30905024210612
83.0,93.61342,112.78725130012236
373.0,217.02626,58.18398401500712
135.0,129.46733,95.90172661675346
138.0,107.85874,78.15850852192312
60.0,78.99649,131.66081746419272
138.0,129.44199,93.79854064056839
97.0,122.457115,126.24444863230913
98.0,124.52205,127.06331525530135
141.0,128.31235,91.00166483128325
92.0,112.92655,122.74625197700833
178.0,97.4844,54.76651566751888
285.0,162.65466,57.07181160910088
86.0,75.42063,87.69840861475745
120.0,158.52658,132.10548400878906
110.0,170.78964,155.26331121271306
314.0,289.86835,92.31476024457604
289.0,290.49408,100.51698255703936
84.0,87.948074,104.70008850097656
800.0,721.0405,90.13006591796875
129.0,113.52356,88.00275935683139
142.0,156.70032,110.35233618507922
15300.0,17075.982,111.607728247549
107.0,90.30532,84.39749601845429
133.0,116.27475,87.424623876586
176.0,214.76675,122.02656485817649
174.0,142.24902,81.7523123204023
112.0,101.534966,90.6562192099435
91.0,80.63876,88.61402574476304
90.0,123.4689,137.18766954210068
86.0,89.483086,104.05009957247002
118.0,167.37366,141.84208239539197
110.0,146.51039,133.19126475941053
114.0,118.52794,103.97187617787145
80.0,100.21829,125.27286529541016
216.0,159.42996,73.81016766583478
119.0,81.58498,68.55880352629333
84.0,88.27301,105.08691696893602
199.0,216.2681,108.67743564011462
112.0,116.54386,104.05701909746443
33000.0,32945.902,99.83606770833333
37.0,75.44586,203.90773463893578
120.0,141.66594,118.05494944254558
97.0,107.65129,110.98071226139659
135.0,123.804756,91.70722678855613
142.0,124.26289,87.5090800540548
122.0,136.90845,112.22003874231557
105.0,149.98703,142.84479050409226
112.0,104.669106,93.45455850873675
110.0,84.05197,76.41088312322442
249.0,184.17365,73.96531928495232
123.0,116.283516,94.53944384567137
128.0,156.01816,121.88918590545654
188.0,141.77428,75.41184932627576
370.0,393.93842,106.46984203441723
223.0,245.10909,109.91438792959991
68.0,85.13047,125.1918680527631
96.0,89.773315,93.51387023925781
71.0,142.00977,200.01375440140845
161.0,113.71844,70.63256968622622
112.0,132.00699,117.86338261195593
70.0,140.56721,200.81030709402904
142.0,136.6118,96.20549376581756
450.0,306.99695,68.22154405381944
132.0,226.69084,171.73548611727628
102.0,105.783356,103.70917226753981
206.0,151.62947,73.60653923553171
71.0,95.47929,134.47786787865869
190.0,268.6772,141.40904476768094
164.0,117.185844,71.45478318377239
79.0,86.47739,109.46504617039162
157.0,158.24501,100.79300023947553
126.0,123.6867,98.16404675680494
276.0,465.00638,168.48057180211165
123.0,104.38932,84.86936615734567
209.0,309.53397,148.10237610739384
228.0,199.37886,87.44686862878632
109.0,138.35225,126.92866894083285
85.0,88.88956,104.57594927619485
89.0,86.700356,97.41612980874737
120.0,121.45125,101.2093734741211
81.0,88.74872,109.56631884162809
320.0,236.78127,73.99414539337158
149.0,116.53228,78.2095838713166
121.0,97.15833,80.2961428303364
268.0,364.8713,136.14601021382347
301.0,232.09273,77.1072184920707
100.0,109.89542,109.89541625976562
269.0,337.32852,125.40093744554484
132.0,164.00243,124.24426223292495
104.0,98.31843,94.5369500380296
155.0,103.95964,67.07073580834174
115.0,-52.94689,-46.04077546492867
182.0,144.80486,79.56310733334048
107.0,116.97382,109.32133041809652
120.0,221.53738,184.61448669433594
121.0,99.180336,81.96721983350012
136.0,162.19502,119.26104601691752
140.0,244.52852,174.6632276262556
195.0,179.69418,92.15086325620993
619.0,421.0236,68.01673507074162
574.0,464.3861,80.9035032053027
188.0,176.76001,94.02128179022607
98.0,93.145966,95.04690364915498
84.0,136.89536,162.97066098167784
117.0,117.74286,100.63492212540064
80.0,131.3472,164.18399810791016
181.0,126.02926,69.62942471161732
170.0,-51.222755,-30.13103260713465
71.0,92.36152,130.08664628149756
83.0,115.13558,138.71756863881305
94.0,105.36437,112.0897577164021
89.0,98.265755,110.41096033674947
185.0,170.6804,92.25967819626267
291.0,201.88446,69.3761032471542
105.0,97.36729,92.73074922107514
119.0,138.66435,116.52466589663209
171.0,122.95603,71.90411216334293
300.0,173.85864,57.952880859375
1122.0,1217.3904,108.50181647588013
123.0,120.593925,98.04384185046683
62.0,102.02231,164.55211024130546
81.0,122.71213,151.4964539327739
203.0,180.051,88.69507136603293
102.0,183.80664,180.20258884803923
95.0,104.26514,109.75277549342107
271.0,285.6346,105.40022621295549
319.0,280.1154,87.8104661325676
248.0,209.92487,84.64712327526462
79.0,100.045296,126.63961482953421
114.0,135.06294,118.47626535516036
55.0,65.755356,119.55519242720169
86.0,100.409424,116.75514398619187
3292.0,3644.874,110.71913801450486
113.0,98.31843,87.00745844208033
106.0,114.91888,108.414034573537
163.0,177.05775,108.6243892739887
80.0,131.00201,163.7525177001953
79.0,120.34314,152.33308816257912
140.0,118.41128,84.57948412214007
594.0,444.38504,74.8122963439736
87.0,108.379845,124.5745340983073
131.0,145.38928,110.9841849057729
140.0,148.88484,106.3463156563895
123.0,144.52692,117.5015581332571
348.0,389.67432,111.97537827765804
188.0,167.21307,88.94312432471742
76.0,83.8716,110.35736485531456
102.0,127.54557,125.04467683679917
174.0,136.88927,78.67199251021462
130.0,141.0815,108.52422860952524
40.0,102.8476,257.1190071105957
72.0,92.96909,129.1237407260471
123.0,111.469376,90.62550862630209
475.0,232.72559,48.994860197368425
149.0,152.69379,102.47905142355285
135.0,145.17249,107.53517433449073
96.0,108.276344,112.78785864512126
259.0,173.33536,66.92484851969715
170.0,246.12009,144.7765215705423
158.0,154.69627,97.9090340529816
145.0,165.42448,114.08585120891703
218.0,194.38614,89.16795363119982
127.0,116.349525,91.61379956823635
103.0,117.185844,113.77266448678323
551.0,485.30185,88.07656068334562
101.0,111.19468,110.09374184183555
105.0,134.26074,127.86737351190476
100.0,82.71194,82.7119369506836
157.0,152.0912,96.8733769313545
317.0,240.50325,75.86853316153638
190.0,187.91438,98.90230680766858
113.0,111.820206,98.95593423758989
155.0,122.25318,78.87302029517389
116.0,132.39906,114.13712337099273
924.0,1290.1775,139.62959851021375
154.0,131.07545,85.11393163111303
180.0,117.31685,65.176027086046
125.0,104.804726,83.84378051757812
72.0,100.4674,139.53805499606662
93.0,154.97255,166.63714993384576
58.0,86.702385,149.48687060125943
63.0,80.278885,127.42680140904017
249.0,302.47656,121.476531124498
174.0,384.56076,221.01193132071663
170.0,109.49464,64.40860972684972
100.0,134.19447,134.19447326660156
8501.0,8458.695,99.50235634043054
103.0,99.19754,96.30829153709041
182.0,206.06555,113.22283063616072
81.0,82.64852,102.03521163375288
100.0,127.15676,127.1567611694336
105.0,119.09399,113.42284429640996
90.0,97.17835,107.97594706217448
153.0,135.98903,88.88171825533598
237.0,205.14755,86.5601487300567
229.0,282.13824,123.20447363707696
100.0,98.98582,98.9858169555664
101.0,107.491234,106.42696418384514
150.0,111.15674,74.1044921875
350.0,278.3417,79.52620152064732
274.0,145.32288,53.03754597684763
90.0,102.93324,114.37026977539062
76.0,100.497765,132.23390077289784
128.0,107.90033,84.29713249206543
113.0,109.87301,97.23275108674986
216.0,220.64732,102.15153870759185
58.0,115.35901,198.89484273976294
78.0,104.73628,134.27728506234976
100.0,115.76984,115.76983642578125
90.0,173.96304,193.29227023654514
92.0,90.418396,98.28086521314539
55.0,82.69663,150.35751342773438
257.0,185.55763,72.20141340322532
120.0,78.30421,65.25350570678711
93.0,92.07036,99.00038524340557
92.0,93.32113,101.43600961436397
115.0,159.33601,138.55305547299594
256.0,144.9734,56.63023591041565
269.0,203.49414,75.64837941449815
92.0,99.93485,108.62483978271484
102.0,119.50314,117.15994442210477
100.0,109.036736,109.03673553466797
56.0,94.8139,169.310542515346
78.0,90.380615,115.8725836338141
255.0,207.91621,81.53577019186581
140.0,168.68951,120.49251011439732
115.0,114.546265,99.60544752038044
113.0,117.700745,104.15995099903208
351.0,150.59058,42.90329805466524
85.0,109.828476,129.20997170840994
124.0,187.44608,151.16618987052672
403.0,267.48734,66.37402858686802
99.0,114.911255,116.07197462910352
151.0,129.89368,86.02230248861756
171.0,144.49289,84.49876573350694
160.0,203.1385,126.9615650177002
145.0,138.89973,95.79292034280711
42.0,78.61512,187.1788569859096
102.0,113.342476,111.12007440305223
110.0,118.14006,107.40005493164062
80.0,85.445145,106.8064308166504
42.0,97.78831,232.82930283319382
99.0,150.47781,151.99779163707385
114.0,161.04753,141.26976414730674
140.0,173.18105,123.70074680873327
135.0,179.60559,133.04117838541666
135.0,119.55482,88.55912385163484
87.0,109.88688,126.3067574336611
148.0,133.12273,89.94778813542547
130.0,129.929,99.9453852726863
156.0,116.94214,74.96290940504807
102.0,126.61964,124.1368985643574
202.0,246.86745,122.21160737594757
132.0,110.618675,83.80202669085878
169.0,209.29553,123.84351019323225
110.0,139.78319,127.07562533291903
119.0,110.194176,92.60014766404609
144.0,122.537575,85.09553803337944
325.0,357.5266,110.00818810096153
160.0,193.26955,120.79346656799316
122.0,146.5928,120.15803602875256
110.0,100.55886,91.41714616255327
57.0,66.762436,117.12708054927357
170.0,212.66478,125.09692921357995
309.0,217.34535,70.338301674062
93.0,93.6001,100.64526629704301
46.0,101.80965,221.32531870966372
139.0,149.86462,107.8162762758543
78.0,95.76743,122.77876046987681
95.0,100.15196,105.42311818976151
78.0,167.08751,214.21475532727365
86.0,131.0651,152.40127208621004
148.0,185.23244,125.15705211742505
152.0,125.81575,82.77351981715152
138.0,161.44571,116.98964436848958
32600.0,30620.084,93.92663798888037
149.0,149.5188,100.3481871329698
60.0,64.77213,107.95355478922527
165.0,212.45848,128.7627156575521
125.0,152.94374,122.35499267578125
269.0,228.0137,84.76345813850487
102.0,132.79266,130.1888858570772
154.0,130.95721,85.03715217887581
110.0,124.28201,112.98364812677558
78.0,126.23185,161.83570470565405
142.0,129.60338,91.26998471542144
133.0,97.42213,73.24971937595454
123.0,119.0528,96.79089678012258
110.0,160.79027,146.17297085848722
130.0,148.09161,113.91662597656249
87.0,126.77416,145.71742792239135
250.0,134.75047,53.90018920898437
92.0,88.56397,96.26518747080928
235.0,137.97835,58.7141905439661
97.0,110.321846,113.7338618642276
175.0,190.96053,109.12030029296875
855.0,853.31995,99.80350248994883
81.0,90.81666,112.119330888913
101.0,102.99841,101.9786268177599
130.0,121.87859,93.75276418832632
78.0,100.181206,128.43744326860477
285.0,212.77954,74.6594880756579
99.0,142.9198,144.363434146149
232.0,129.87532,55.980741566625134
98.0,145.17041,148.1330715880102
151.0,336.723,222.995358902887
123.0,124.43611,101.16757028471164
97.0,137.13708,141.37843810405928
287.0,170.70834,59.48025906127504
96.0,103.11514,107.41160710652669
87.0,89.47093,102.84015173199532
79.0,84.46308,106.91529286058643
185.0,171.27663,92.58196031725085
241.0,258.53134,107.27441558204747
91.0,101.335495,111.35768680782108
150.0,214.04698,142.69798787434894
94.0,99.36499,105.70743641954788
80.0,92.4579,115.5723762512207
231.0,144.5553,62.57805101799242
59.0,114.4987,194.06559831005032
302.0,181.73935,60.17859250504449
299.0,159.4152,53.31612271210023
71.0,90.3883,127.3074620206591
105.0,106.56245,101.48804437546504
350.0,89.013794,25.432512555803573
120.0,87.94411,73.28675587972006
89.0,100.72602,113.17530428425651
117.0,103.48191,88.44607752612514
82.0,89.773315,109.47965296303354
108.0,136.54674,126.43216451009114
106.0,104.186584,98.28923063458137
111.0,97.414345,87.76067097981772
120.0,94.94522,79.12101745605469
458.0,622.34454,135.88308809105484
123.0,106.58669,86.65584781305576
92.0,147.6999,160.5433754298998
173.0,170.88339,98.77652736068461
125.0,131.35956,105.08764648437501
105.0,98.879845,94.17128063383556
180.0,202.07675,112.26486206054686
177.0,139.71655,78.93590549964689
181.0,98.361336,54.34327942231742
223.0,294.9668,132.2721062219731
153.0,148.80147,97.25586136961294
127.0,104.58438,82.34990638072097
22600.0,23413.434,103.59926368915929
173.0,129.60594,74.91672934824332
109.0,107.15645,98.30866822408973
108.0,103.095146,95.45846868444372
160.0,138.29033,86.43145561218262
57.0,79.19292,138.93494187739856
150.0,140.46065,93.64043172200522
74.0,154.02763,208.14545090134078
67.0,108.26734,161.59304718473064
89.0,86.963554,97.71185885654407
123.0,88.24932,71.74741543405425
87.0,108.40412,124.60243838956985
500.0,254.90413,50.98082580566407
170.0,174.52603,102.66237146714154
167.0,173.1163,103.66245658097866
70.0,99.99982,142.8568812779018
162.0,160.05411,98.79883189260224
128.0,112.407036,87.81799674034119
138.0,144.94643,105.03364231275476
105.0,95.89426,91.32786342075893
134.0,173.88881,129.76776806276234
104.0,135.56311,130.34914456881012
140.0,104.25723,74.46945190429688
120.0,124.81031,104.00859196980794
95.0,94.63717,99.61807250976562
109.0,116.09141,106.50587869346688
164.0,155.07335,94.55692012135576
115.0,99.033745,86.11629983653192
96.0,94.86522,98.81793657938638
70.0,102.52721,146.46743774414062
150.0,117.66219,78.44146219889323
156.0,189.53839,121.49896866235979
166.0,154.93678,93.33541134753858
114.0,99.85913,87.59572882401315
121.0,111.48044,92.13259358051394
200.0,267.02298,133.51148986816406
366.0,228.30942,62.379622329128246
115.0,94.94522,82.56106169327445
65.0,99.0126,152.32708270733173
172.0,195.7226,113.79220652025799
210.0,124.53819,59.30390130905878
80.0,89.24389,111.55486106872559
455.0,537.53217,118.1389374785371
78.0,96.787544,124.0865951929337
270.0,322.3392,119.38488995587385
220.0,259.72455,118.05661288174716
305.0,263.7108,86.46255243019979
103.0,107.78724,104.64780492690002
188.0,207.56891,110.40899398479056
90.0,101.90152,113.22391086154514
51.0,85.82723,168.28869090360755
208.0,132.41878,63.66287378164438
114.0,120.66119,105.84314580549274
219.0,158.27414,72.2712965316424
196.0,149.257,76.15153254294881
266.0,423.3346,159.14834388216633
110.0,135.95647,123.59678788618609
72.0,94.761635,131.61338170369464
91.0,102.202354,112.3102795946729
104.0,95.66221,91.98289284339319
56.0,86.29214,154.0931020464216
114.0,128.52744,112.74336430064417
102.0,92.33825,90.52769530053232
267.0,212.96072,79.76057074043187
88.0,89.74716,101.98541121049361
174.0,-108.938515,-62.60834178705325
83.0,95.29117,114.80863640107304
78.0,82.5657,105.85345732860077
67.0,143.53421,214.2301644851912
106.0,119.742516,112.96463732449513
489.0,254.90413,52.12763374812276
94.0,109.94794,116.96589043799868
600.0,582.4432,97.07386271158855
116.0,105.82061,91.224663833092
113.0,104.66203,92.62126821332272
151.0,147.01189,97.35886529581437
525.0,564.6064,107.54407319568453
233.0,157.23639,67.4834288241014
86.0,78.30421,91.05140331179597
166.0,128.41548,77.35872383577278
352.0,419.9418,119.30164857344194
183.0,151.55186,82.8152265705046
135.0,209.63412,155.28453685619212
105.0,112.49105,107.13433401925224
109.0,136.89536,125.59206901340309
192.0,148.54141,77.36531893412271
144.0,209.71864,145.63794665866428
345.0,238.77997,69.21158500339673
81.0,94.106995,116.18147485050154
108.0,138.34871,128.10065658004194
107.0,106.78601,99.80001003942756
104.0,222.42805,213.87312962458682
